cheeriness	t͡ʃ iː ɹ ɪ n ɪ s	t͡ʃ iː . ɹ ɪ . n ɪ s
cheering	t͡ʃ ɪə ɹ ɪ ŋ	t͡ʃ ɪə . ɹ ɪ ŋ
cheering up	t͡ʃ ɪə ɹ ɪ ŋ ʌ p	t͡ʃ ɪə . ɹ ɪ ŋ . ʌ p
cheerio	t͡ʃ ɪə ɹ ɪ əʊ	t͡ʃ ɪə . ɹ ɪ . əʊ
cheerleader	t͡ʃ ɪə l iː d ə	t͡ʃ ɪə . l iː . d ə
cheerleaders	t͡ʃ ɪə l iː d ə z	t͡ʃ ɪə . l iː . d ə z
cheerless	t͡ʃ ɪə l ɪ s	t͡ʃ ɪə . l ɪ s
cheerlessly	t͡ʃ ɪə l ɪ s l ɪ	t͡ʃ ɪə . l ɪ s . l ɪ
cheerlessness	t͡ʃ ɪə l ɪ s n ɪ s	t͡ʃ ɪə . l ɪ s . n ɪ s
cheers	t͡ʃ ɪə z	t͡ʃ ɪə z
cheers up	t͡ʃ ɪə z ʌ p	t͡ʃ ɪə z . ʌ p
cheese	t͡ʃ iː z	t͡ʃ iː z
cheese off	t͡ʃ iː z ɒ f	t͡ʃ iː z . ɒ f
cheesecakes	t͡ʃ iː z k eɪ k s	t͡ʃ iː z . k eɪ k s
cheesecloth	t͡ʃ iː z k l ɒ θ	t͡ʃ iː z . k l ɒ θ
cheesed off	t͡ʃ iː z d ɒ f	t͡ʃ iː z d . ɒ f
cheeseparing	t͡ʃ iː z p ɛə ɹ ɪ ŋ	t͡ʃ iː z . p ɛə . ɹ ɪ ŋ
cheeses	t͡ʃ iː z ɪ z	t͡ʃ iː . z ɪ z
cheeses off	t͡ʃ iː z ɪ z ɒ f	t͡ʃ iː . z ɪ z . ɒ f
cheesing off	t͡ʃ iː z ɪ ŋ ɒ f	t͡ʃ iː . z ɪ ŋ . ɒ f
cheetah	t͡ʃ iː t ə	t͡ʃ iː . t ə
cheetahs	t͡ʃ iː t ə z	t͡ʃ iː . t ə z
chef	ʃ ɛ f	ʃ ɛ f
chef-d'oeuvre	ʃ eɪ d ɜː v ɹ ə	ʃ eɪ . d ɜː . v ɹ ə
chefs	ʃ ɛ f s	ʃ ɛ f s
chefs-d'oeuvre	ʃ eɪ d ɜː v ɹ ə	ʃ eɪ . d ɜː . v ɹ ə
chem	k ɛ m ɪ k l̩	k ɛ . m ɪ . k l̩
chemical	k ɛ m ɪ k l̩	k ɛ . m ɪ . k l̩
chemically	k ɛ m ɪ k ə l ɪ	k ɛ . m ɪ . k ə . l ɪ
chemicals	k ɛ m ɪ k l̩ z	k ɛ . m ɪ . k l̩ z
chemist	k ɛ m ɪ s t	k ɛ . m ɪ s t
chemistry	k ɛ m ɪ s t ɹ ɪ	k ɛ . m ɪ . s t ɹ ɪ
chemists	k ɛ m ɪ s t s	k ɛ . m ɪ s t s
chemotherapy	k iː m əʊ θ ɛ ɹ ə p ɪ	k iː . m əʊ . θ ɛ . ɹ ə . p ɪ
cheque card	t͡ʃ ɛ k k ɑː d	t͡ʃ ɛ k . k ɑː d
cheque cards	t͡ʃ ɛ k k ɑː d z	t͡ʃ ɛ k . k ɑː d z
chequebook	t͡ʃ ɛ k b ʊ k	t͡ʃ ɛ k . b ʊ k
chequebooks	t͡ʃ ɛ k b ʊ k s	t͡ʃ ɛ k . b ʊ k s
chequer	t͡ʃ ɛ k ə	t͡ʃ ɛ . k ə
chequered	t͡ʃ ɛ k ə d	t͡ʃ ɛ . k ə d
chequering	t͡ʃ ɛ k ə ɹ ɪ ŋ	t͡ʃ ɛ . k ə . ɹ ɪ ŋ
cheques	t͡ʃ ɛ k s	t͡ʃ ɛ k s
cherish	t͡ʃ ɛ ɹ ɪ ʃ	t͡ʃ ɛ . ɹ ɪ ʃ
cherished	t͡ʃ ɛ ɹ ɪ ʃ t	t͡ʃ ɛ . ɹ ɪ ʃ t
cherishing	t͡ʃ ɛ ɹ ɪ ʃ ɪ ŋ	t͡ʃ ɛ . ɹ ɪ . ʃ ɪ ŋ
cheroot	ʃ ə ɹ uː t	ʃ ə . ɹ uː t
cheroots	ʃ ə ɹ uː t s	ʃ ə . ɹ uː t s
cherries	t͡ʃ ɛ ɹ ɪ z	t͡ʃ ɛ . ɹ ɪ z
cherry	t͡ʃ ɛ ɹ ɪ	t͡ʃ ɛ . ɹ ɪ
cherubically	t͡ʃ ɛ ɹ uː b ɪ k ə l ɪ	t͡ʃ ɛ . ɹ uː . b ɪ . k ə . l ɪ
cherubim	t͡ʃ ɛ ɹ ə b ɪ m	t͡ʃ ɛ . ɹ ə . b ɪ m
chervil	t͡ʃ ɜː v ɪ l	t͡ʃ ɜː . v ɪ l
chess	t͡ʃ ɛ s	t͡ʃ ɛ s
chessboard	t͡ʃ ɛ s b ɔː d	t͡ʃ ɛ s . b ɔː d
chessboards	t͡ʃ ɛ s b ɔː d z	t͡ʃ ɛ s . b ɔː d z
chessman	t͡ʃ ɛ s m æ n	t͡ʃ ɛ s . m æ n
chessmen	t͡ʃ ɛ s m ɛ n	t͡ʃ ɛ s . m ɛ n
chest of drawers	t͡ʃ ɛ s t ɒ v d ɹ ɔː z	t͡ʃ ɛ s t . ɒ v . d ɹ ɔː z
chestier	t͡ʃ ɛ s t ɪə	t͡ʃ ɛ . s t ɪə
chestily	t͡ʃ ɛ s t ɪ l ɪ	t͡ʃ ɛ . s t ɪ . l ɪ
chestnut	t͡ʃ ɛ s n ʌ t	t͡ʃ ɛ s . n ʌ t
chestnuts	t͡ʃ ɛ s n ʌ t s	t͡ʃ ɛ s . n ʌ t s
chests	t͡ʃ ɛ s t s	t͡ʃ ɛ s t s
chests of drawers	t͡ʃ ɛ s t s ɒ v d ɹ ɔː z	t͡ʃ ɛ s t s . ɒ v . d ɹ ɔː z
chesty	t͡ʃ ɛ s t ɪ	t͡ʃ ɛ . s t ɪ
cheval glass	ʃ ə v æ l ɡ l ɑː s	ʃ ə . v æ l . ɡ l ɑː s
cheval glasses	ʃ ə v æ l ɡ l ɑː s ɪ z	ʃ ə . v æ l . ɡ l ɑː . s ɪ z
chevaliers	ʃ ɛ v ə l ɪə z	ʃ ɛ . v ə . l ɪə z
chevron	ʃ ɛ v ɹ ə n	ʃ ɛ . v ɹ ə n
chew	t͡ʃ uː	t͡ʃ uː
chew out	t͡ʃ uː aʊ t	t͡ʃ uː . aʊ t
chew over	t͡ʃ uː əʊ v ə	t͡ʃ uː . əʊ . v ə
chewed	t͡ʃ uː d	t͡ʃ uː d
chewed out	t͡ʃ uː d aʊ t	t͡ʃ uː d . aʊ t
chewed over	t͡ʃ uː d əʊ v ə	t͡ʃ uː d . əʊ . v ə
chewed up	t͡ʃ uː d ʌ p	t͡ʃ uː d . ʌ p
chewing	t͡ʃ uː ɪ ŋ	t͡ʃ uː . ɪ ŋ
chewing over	t͡ʃ uː ɪ ŋ əʊ v ə	t͡ʃ uː . ɪ ŋ . əʊ . v ə
chewing-gum	t͡ʃ uː ɪ ŋ ɡ ʌ m	t͡ʃ uː . ɪ ŋ . ɡ ʌ m
chews	t͡ʃ uː z	t͡ʃ uː z
chews out	t͡ʃ uː z aʊ t	t͡ʃ uː z . aʊ t
chews over	t͡ʃ uː z əʊ v ə	t͡ʃ uː z . əʊ . v ə
chi	k aɪ	k aɪ
chiaroscuro	k ɪ ɑː ɹ ə s k ʊə ɹ əʊ	k ɪ . ɑː . ɹ ə . s k ʊə . ɹ əʊ
chic	ʃ iː k	ʃ iː k
chicane	ʃ ɪ k eɪ n	ʃ ɪ . k eɪ n
chicaned	ʃ ɪ k eɪ n d	ʃ ɪ . k eɪ n d
chicaneries	ʃ ɪ k eɪ n ə ɹ ɪ z	ʃ ɪ . k eɪ . n ə . ɹ ɪ z
chicanery	ʃ ɪ k eɪ n ə ɹ ɪ	ʃ ɪ . k eɪ . n ə . ɹ ɪ
chicanes	ʃ ɪ k eɪ n z	ʃ ɪ . k eɪ n z
chicaning	ʃ ɪ k eɪ n ɪ ŋ	ʃ ɪ . k eɪ . n ɪ ŋ
chichi	ʃ iː ʃ iː	ʃ iː . ʃ iː
chick	t͡ʃ ɪ k	t͡ʃ ɪ k
chicken	t͡ʃ ɪ k ɪ n	t͡ʃ ɪ . k ɪ n
chicken out	t͡ʃ ɪ k ɪ n aʊ t	t͡ʃ ɪ . k ɪ n . aʊ t
chicken-livered	t͡ʃ ɪ k ɪ n l ɪ v ə d	t͡ʃ ɪ . k ɪ n . l ɪ . v ə d
chicken-run	t͡ʃ ɪ k ɪ n ɹ ʌ n	t͡ʃ ɪ . k ɪ n . ɹ ʌ n
chicken-runs	t͡ʃ ɪ k ɪ n ɹ ʌ n z	t͡ʃ ɪ . k ɪ n . ɹ ʌ n z
chickened out	t͡ʃ ɪ k ɪ n d aʊ t	t͡ʃ ɪ . k ɪ n d . aʊ t
chickenfeed	t͡ʃ ɪ k ɪ n f iː d	t͡ʃ ɪ . k ɪ n . f iː d
chickenhearted	t͡ʃ ɪ k ɪ n h ɑː t ɪ d	t͡ʃ ɪ . k ɪ n . h ɑː . t ɪ d
chickenheartedness	t͡ʃ ɪ k ɪ n h ɑː t ɪ d n ɪ s	t͡ʃ ɪ . k ɪ n . h ɑː . t ɪ d . n ɪ s
chickenpox	t͡ʃ ɪ k ɪ n p ɒ k s	t͡ʃ ɪ . k ɪ n . p ɒ k s
chickens	t͡ʃ ɪ k ɪ n z	t͡ʃ ɪ . k ɪ n z
chickens out	t͡ʃ ɪ k ɪ n z aʊ t	t͡ʃ ɪ . k ɪ n z . aʊ t
chickpea	t͡ʃ ɪ k p iː	t͡ʃ ɪ k . p iː
chickpeas	t͡ʃ ɪ k p iː z	t͡ʃ ɪ k . p iː z
chicks	t͡ʃ ɪ k s	t͡ʃ ɪ k s
chickweed	t͡ʃ ɪ k w iː d	t͡ʃ ɪ k . w iː d
chicly	t͡ʃ ɪ k l ɪ	t͡ʃ ɪ . k l ɪ
chid	t͡ʃ ɪ d	t͡ʃ ɪ d
chidden	t͡ʃ ɪ d n̩	t͡ʃ ɪ . d n̩
chide	t͡ʃ aɪ d	t͡ʃ aɪ d
chided	t͡ʃ aɪ d ɪ d	t͡ʃ aɪ . d ɪ d
chides	t͡ʃ aɪ d z	t͡ʃ aɪ d z
chiding	t͡ʃ aɪ d ɪ ŋ	t͡ʃ aɪ . d ɪ ŋ
chief	t͡ʃ iː f	t͡ʃ iː f
chief inspector	t͡ʃ iː f ɪ n s p ɛ k t ə	t͡ʃ iː f . ɪ n . s p ɛ k . t ə
chief inspectors	t͡ʃ iː f ɪ n s p ɛ k t ə z	t͡ʃ iː f . ɪ n . s p ɛ k . t ə z
chief justice	t͡ʃ iː f d͡ʒ ʌ s t ɪ s	t͡ʃ iː f . d͡ʒ ʌ . s t ɪ s
chief justices	t͡ʃ iː f d͡ʒ ʌ s t ɪ s ɪ z	t͡ʃ iː f . d͡ʒ ʌ . s t ɪ . s ɪ z
chief of staff	t͡ʃ iː f ɒ v s t ɑː f	t͡ʃ iː f . ɒ v . s t ɑː f
chiefly	t͡ʃ iː f l ɪ	t͡ʃ iː f . l ɪ
chiefs	t͡ʃ iː f s	t͡ʃ iː f s
chiefs of staff	t͡ʃ iː f s ɒ v s t ɑː f	t͡ʃ iː f s . ɒ v . s t ɑː f
chieftaincies	t͡ʃ iː f t ə n s ɪ z	t͡ʃ iː f . t ə n . s ɪ z
chieftaincy	t͡ʃ iː f t ə n s ɪ	t͡ʃ iː f . t ə n . s ɪ
chieftains	t͡ʃ iː f t ə n z	t͡ʃ iː f . t ə n z
chieftainship	t͡ʃ iː f t ə n ʃ ɪ p	t͡ʃ iː f . t ə n . ʃ ɪ p
chieftainships	t͡ʃ iː f t ə n ʃ ɪ p s	t͡ʃ iː f . t ə n . ʃ ɪ p s
chieftancies	t͡ʃ iː f t ə n s ɪ z	t͡ʃ iː f . t ə n . s ɪ z
chiffon	ʃ ɪ f ɒ n	ʃ ɪ . f ɒ n
chiffoniers	ʃ ɪ f ə n ɪə z	ʃ ɪ . f ə . n ɪə z
chigger	t͡ʃ ɪ ɡ ə	t͡ʃ ɪ . ɡ ə
chiggers	t͡ʃ ɪ ɡ ə z	t͡ʃ ɪ . ɡ ə z
chignon	ʃ iː n j ɒ n	ʃ iː n . j ɒ n
chignons	ʃ iː n j ɒ n z	ʃ iː n . j ɒ n z
chigoes	t͡ʃ ɪ ɡ əʊ z	t͡ʃ ɪ . ɡ əʊ z
chihuahua	t͡ʃ ɪ w ɑː w ə	t͡ʃ ɪ . w ɑː . w ə
chihuahuas	t͡ʃ ɪ w ɑː w ə z	t͡ʃ ɪ . w ɑː . w ə z
chilblains	t͡ʃ ɪ l b l eɪ n z	t͡ʃ ɪ l . b l eɪ n z
child	t͡ʃ aɪ l d	t͡ʃ aɪ l d
child's-play	t͡ʃ aɪ l d z p l eɪ	t͡ʃ aɪ l d z . p l eɪ
childbearing	t͡ʃ aɪ l d b ɛə ɹ ɪ ŋ	t͡ʃ aɪ l d . b ɛə . ɹ ɪ ŋ
childbirth	t͡ʃ aɪ l d b ɜː θ	t͡ʃ aɪ l d . b ɜː θ
childhood	t͡ʃ aɪ l d h ʊ d	t͡ʃ aɪ l d . h ʊ d
childhoods	t͡ʃ aɪ l d h ʊ d z	t͡ʃ aɪ l d . h ʊ d z
childish	t͡ʃ aɪ l d ɪ ʃ	t͡ʃ aɪ l . d ɪ ʃ
childishly	t͡ʃ aɪ l d ɪ ʃ l ɪ	t͡ʃ aɪ l . d ɪ ʃ . l ɪ
childless	t͡ʃ aɪ l d l ɪ s	t͡ʃ aɪ l d . l ɪ s
chill	t͡ʃ ɪ l	t͡ʃ ɪ l
chilled	t͡ʃ ɪ l d	t͡ʃ ɪ l d
chiller	t͡ʃ ɪ l ə	t͡ʃ ɪ . l ə
chillers	t͡ʃ ɪ l ə z	t͡ʃ ɪ . l ə z
chilli	t͡ʃ ɪ l ɪ	t͡ʃ ɪ . l ɪ
chillier	t͡ʃ ɪ l ɪə	t͡ʃ ɪ . l ɪə
chillies	t͡ʃ ɪ l ɪ z	t͡ʃ ɪ . l ɪ z
chilliest	t͡ʃ ɪ l ɪ ɪ s t	t͡ʃ ɪ . l ɪ . ɪ s t
chilling	t͡ʃ ɪ l ɪ ŋ	t͡ʃ ɪ . l ɪ ŋ
chills	t͡ʃ ɪ l z	t͡ʃ ɪ l z
chilly	t͡ʃ ɪ l ɪ	t͡ʃ ɪ . l ɪ
chime	t͡ʃ aɪ m	t͡ʃ aɪ m
chime in	t͡ʃ aɪ m ɪ n	t͡ʃ aɪ m . ɪ n
chimed	t͡ʃ aɪ m d	t͡ʃ aɪ m d
chimed in	t͡ʃ aɪ m d ɪ n	t͡ʃ aɪ m d . ɪ n
chimera	k aɪ m ɪə ɹ ə	k aɪ . m ɪə . ɹ ə
chimeras	k aɪ m ɪə ɹ ə z	k aɪ . m ɪə . ɹ ə z
chimeric	k aɪ m ɛ ɹ ɪ k	k aɪ . m ɛ . ɹ ɪ k
chimerical	k aɪ m ɛ ɹ ɪ k l̩	k aɪ . m ɛ . ɹ ɪ . k l̩
chimerically	k aɪ m ɛ ɹ ɪ k ə l ɪ	k aɪ . m ɛ . ɹ ɪ . k ə . l ɪ
chimes	t͡ʃ aɪ m z	t͡ʃ aɪ m z
chimes in	t͡ʃ aɪ m z ɪ n	t͡ʃ aɪ m z . ɪ n
chiming	t͡ʃ aɪ m ɪ ŋ	t͡ʃ aɪ . m ɪ ŋ
chimney	t͡ʃ ɪ m n ɪ	t͡ʃ ɪ m . n ɪ
chimney corner	t͡ʃ ɪ m n ɪ k ɔː n ə	t͡ʃ ɪ m . n ɪ . k ɔː . n ə
chimneybreast	t͡ʃ ɪ m n ɪ b ɹ ɛ s t	t͡ʃ ɪ m . n ɪ . b ɹ ɛ s t
chimneybreasts	t͡ʃ ɪ m n ɪ b ɹ ɛ s t s	t͡ʃ ɪ m . n ɪ . b ɹ ɛ s t s
chimneypiece	t͡ʃ ɪ m n ɪ p iː s	t͡ʃ ɪ m . n ɪ . p iː s
chimneypieces	t͡ʃ ɪ m n ɪ p iː s ɪ z	t͡ʃ ɪ m . n ɪ . p iː . s ɪ z
chimneypot	t͡ʃ ɪ m n ɪ p ɒ t	t͡ʃ ɪ m . n ɪ . p ɒ t
chimneypots	t͡ʃ ɪ m n ɪ p ɒ t s	t͡ʃ ɪ m . n ɪ . p ɒ t s
chimneys	t͡ʃ ɪ m n ɪ z	t͡ʃ ɪ m . n ɪ z
chimneystacks	t͡ʃ ɪ m n ɪ s t æ k s	t͡ʃ ɪ m . n ɪ . s t æ k s
chimneysweep	t͡ʃ ɪ m n ɪ s w iː p	t͡ʃ ɪ m . n ɪ . s w iː p
chimneysweeper	t͡ʃ ɪ m n ɪ s w iː p ə	t͡ʃ ɪ m . n ɪ . s w iː . p ə
chimneysweepers	t͡ʃ ɪ m n ɪ s w iː p ə z	t͡ʃ ɪ m . n ɪ . s w iː . p ə z
chimneysweeps	t͡ʃ ɪ m n ɪ s w iː p s	t͡ʃ ɪ m . n ɪ . s w iː p s
chimp	t͡ʃ ɪ m p	t͡ʃ ɪ m p
chimpanzee	t͡ʃ ɪ m p ə n z iː	t͡ʃ ɪ m . p ə n . z iː
chimpanzees	t͡ʃ ɪ m p ə n z iː z	t͡ʃ ɪ m . p ə n . z iː z
chimps	t͡ʃ ɪ m p s	t͡ʃ ɪ m p s
chin	t͡ʃ ɪ n	t͡ʃ ɪ n
chin-wagging	t͡ʃ ɪ n w æ ɡ ɪ ŋ	t͡ʃ ɪ n . w æ . ɡ ɪ ŋ
china	t͡ʃ aɪ n ə	t͡ʃ aɪ . n ə
china clay	t͡ʃ aɪ n ə k l eɪ	t͡ʃ aɪ . n ə . k l eɪ
china-closet	t͡ʃ aɪ n ə k l ɒ z ɪ t	t͡ʃ aɪ . n ə . k l ɒ . z ɪ t
china-closets	t͡ʃ aɪ n ə k l ɒ z ɪ t s	t͡ʃ aɪ . n ə . k l ɒ . z ɪ t s
chinaware	t͡ʃ aɪ n ə w ɛə	t͡ʃ aɪ . n ə . w ɛə
chinchilla	t͡ʃ ɪ n t͡ʃ ɪ l ə	t͡ʃ ɪ n . t͡ʃ ɪ . l ə
chinchillas	t͡ʃ ɪ n t͡ʃ ɪ l ə z	t͡ʃ ɪ n . t͡ʃ ɪ . l ə z
chine	t͡ʃ aɪ n	t͡ʃ aɪ n
chines	t͡ʃ aɪ n z	t͡ʃ aɪ n z
chink	t͡ʃ ɪ ŋ k	t͡ʃ ɪ ŋ k
chinked	t͡ʃ ɪ ŋ k t	t͡ʃ ɪ ŋ k t
chinking	t͡ʃ ɪ ŋ k ɪ ŋ	t͡ʃ ɪ ŋ . k ɪ ŋ
chinks	t͡ʃ ɪ ŋ k s	t͡ʃ ɪ ŋ k s
chinless	t͡ʃ ɪ n l ɪ s	t͡ʃ ɪ n . l ɪ s
chinook	t͡ʃ ɪ n ʊ k	t͡ʃ ɪ . n ʊ k
chinooks	t͡ʃ ɪ n ʊ k s	t͡ʃ ɪ . n ʊ k s
chins	t͡ʃ ɪ n z	t͡ʃ ɪ n z
chinstrap	t͡ʃ ɪ n s t ɹ æ p	t͡ʃ ɪ n . s t ɹ æ p
chinwag	t͡ʃ ɪ n w æ ɡ	t͡ʃ ɪ n . w æ ɡ
chip	t͡ʃ ɪ p	t͡ʃ ɪ p
chip at	t͡ʃ ɪ p æ t	t͡ʃ ɪ p . æ t
chip away	t͡ʃ ɪ p ə w eɪ	t͡ʃ ɪ p . ə . w eɪ
chip in	t͡ʃ ɪ p ɪ n	t͡ʃ ɪ p . ɪ n
chipboard	t͡ʃ ɪ p b ɔː d	t͡ʃ ɪ p . b ɔː d
chipmunks	t͡ʃ ɪ p m ʌ ŋ k s	t͡ʃ ɪ p . m ʌ ŋ k s
chipped	t͡ʃ ɪ p t	t͡ʃ ɪ p t
chipped at	t͡ʃ ɪ p t æ t	t͡ʃ ɪ p t . æ t
chipped away	t͡ʃ ɪ p t ə w eɪ	t͡ʃ ɪ p t . ə . w eɪ
chipped in	t͡ʃ ɪ p t ɪ n	t͡ʃ ɪ p t . ɪ n
chipping	t͡ʃ ɪ p ɪ ŋ	t͡ʃ ɪ . p ɪ ŋ
chipping at	t͡ʃ ɪ p ɪ ŋ æ t	t͡ʃ ɪ . p ɪ ŋ . æ t
chipping away	t͡ʃ ɪ p ɪ ŋ ə w eɪ	t͡ʃ ɪ . p ɪ ŋ . ə . w eɪ
chipping in	t͡ʃ ɪ p ɪ ŋ ɪ n	t͡ʃ ɪ . p ɪ ŋ . ɪ n
chippings	t͡ʃ ɪ p ɪ ŋ z	t͡ʃ ɪ . p ɪ ŋ z
chippy	t͡ʃ ɪ p ɪ	t͡ʃ ɪ . p ɪ
chips	t͡ʃ ɪ p s	t͡ʃ ɪ p s
chips at	t͡ʃ ɪ p s æ t	t͡ʃ ɪ p s . æ t
chips away	t͡ʃ ɪ p s ə w eɪ	t͡ʃ ɪ p s . ə . w eɪ
chips in	t͡ʃ ɪ p s ɪ n	t͡ʃ ɪ p s . ɪ n
chiromancy	k aɪ ə ɹ əʊ m æ n s ɪ	k aɪ . ə . ɹ əʊ . m æ n . s ɪ
chiropodist	k ɪ ɹ ɒ p ə d ɪ s t	k ɪ . ɹ ɒ . p ə . d ɪ s t
chiropodists	k ɪ ɹ ɒ p ə d ɪ s t s	k ɪ . ɹ ɒ . p ə . d ɪ s t s
chiropody	k ɪ ɹ ɒ p ə d ɪ	k ɪ . ɹ ɒ . p ə . d ɪ
chiropractic	k aɪ ɹ əʊ p ɹ æ k t ɪ k	k aɪ . ɹ əʊ . p ɹ æ k . t ɪ k
chiropractor	k aɪ ɹ əʊ p ɹ æ k t ə	k aɪ . ɹ əʊ . p ɹ æ k . t ə
chirp	t͡ʃ ɜː p	t͡ʃ ɜː p
chirped	t͡ʃ ɜː p t	t͡ʃ ɜː p t
chirpier	t͡ʃ ɜː p ɪə	t͡ʃ ɜː . p ɪə
chirpiest	t͡ʃ ɜː p ɪ ɪ s t	t͡ʃ ɜː . p ɪ . ɪ s t
chirpily	t͡ʃ ɜː p ɪ l ɪ	t͡ʃ ɜː . p ɪ . l ɪ
chirping	t͡ʃ ɜː p ɪ ŋ	t͡ʃ ɜː . p ɪ ŋ
chirps	t͡ʃ ɜː p s	t͡ʃ ɜː p s
chirrup	t͡ʃ ɪ ɹ ə p	t͡ʃ ɪ . ɹ ə p
chirruped	t͡ʃ ɪ ɹ ə p t	t͡ʃ ɪ . ɹ ə p t
chirrups	t͡ʃ ɪ ɹ ə p s	t͡ʃ ɪ . ɹ ə p s
chisel	t͡ʃ ɪ z l̩	t͡ʃ ɪ . z l̩
chiselled	t͡ʃ ɪ z l̩ d	t͡ʃ ɪ . z l̩ d
chisellers	t͡ʃ ɪ z l ə z	t͡ʃ ɪ z . l ə z
chisels	t͡ʃ ɪ z l̩ z	t͡ʃ ɪ . z l̩ z
chit	t͡ʃ ɪ t	t͡ʃ ɪ t
chitchat	t͡ʃ ɪ t t͡ʃ æ t	t͡ʃ ɪ t . t͡ʃ æ t
chivalrous	ʃ ɪ v l̩ ɹ ə s	ʃ ɪ . v l̩ . ɹ ə s
chivalrously	ʃ ɪ v l̩ ɹ ə s	ʃ ɪ . v l̩ . ɹ ə s
chivalry	ʃ ɪ v l̩ ɹ ɪ	ʃ ɪ . v l̩ . ɹ ɪ
chive	t͡ʃ aɪ v	t͡ʃ aɪ v
chives	t͡ʃ aɪ v z	t͡ʃ aɪ v z
chivied	t͡ʃ ɪ v ɪ d	t͡ʃ ɪ . v ɪ d
chivies	t͡ʃ ɪ v ɪ z	t͡ʃ ɪ . v ɪ z
chivy	t͡ʃ ɪ v ɪ	t͡ʃ ɪ . v ɪ
chivying	t͡ʃ ɪ v ɪ ɪ ŋ	t͡ʃ ɪ . v ɪ . ɪ ŋ
chloric	k l ɔː ɹ ɪ k	k l ɔː . ɹ ɪ k
chloride	k l ɔː ɹ aɪ d	k l ɔː . ɹ aɪ d
chlorides	k l ɔː ɹ aɪ d z	k l ɔː . ɹ aɪ d z
chlorinate	k l ɔː ɹ ɪ n eɪ t	k l ɔː . ɹ ɪ . n eɪ t
chlorinated	k l ɔː ɹ ɪ n eɪ t ɪ d	k l ɔː . ɹ ɪ . n eɪ . t ɪ d
chlorinates	k l ɔː ɹ ɪ n eɪ t s	k l ɔː . ɹ ɪ . n eɪ t s
chlorinating	k l ɔː ɹ ɪ n eɪ t ɪ ŋ	k l ɔː . ɹ ɪ . n eɪ . t ɪ ŋ
chlorination	k l ɔː ɹ ɪ n eɪ ʃ n̩	k l ɔː . ɹ ɪ . n eɪ . ʃ n̩
chlorine	k l ɔː ɹ iː n	k l ɔː . ɹ iː n
chloroform	k l ɒ ɹ ə f ɔː m	k l ɒ . ɹ ə . f ɔː m
chloroformed	k l ɒ ɹ ə f ɔː m d	k l ɒ . ɹ ə . f ɔː m d
chloroforming	k l ɒ ɹ ə f ɔː m ɪ ŋ	k l ɒ . ɹ ə . f ɔː . m ɪ ŋ
chloroforms	k l ɒ ɹ ə f ɔː m z	k l ɒ . ɹ ə . f ɔː m z
chlorophyll	k l ɒ ɹ ə f ɪ l	k l ɒ . ɹ ə . f ɪ l
choc	t͡ʃ ɒ k	t͡ʃ ɒ k
choc-ice	t͡ʃ ɒ k aɪ s	t͡ʃ ɒ k . aɪ s
choc-ices	t͡ʃ ɒ k aɪ s ɪ z	t͡ʃ ɒ k . aɪ . s ɪ z
chock	t͡ʃ ɒ k	t͡ʃ ɒ k
chock-a-block	t͡ʃ ɒ k ə b l ɒ k	t͡ʃ ɒ . k ə . b l ɒ k
chock-full	t͡ʃ ɒ k f ʊ l	t͡ʃ ɒ k . f ʊ l
chocked	t͡ʃ ɒ k t	t͡ʃ ɒ k t
chocking	t͡ʃ ɒ k ɪ ŋ	t͡ʃ ɒ . k ɪ ŋ
chocks	t͡ʃ ɒ k s	t͡ʃ ɒ k s
chocolate eclair	t͡ʃ ɒ k ə l ə t eɪ k l ɛə	t͡ʃ ɒ . k ə . l ə t . eɪ . k l ɛə
chocolates	t͡ʃ ɒ k ə l ə t s	t͡ʃ ɒ . k ə . l ə t s
choice	t͡ʃ ɔɪ s	t͡ʃ ɔɪ s
choiceness	t͡ʃ ɔɪ s n ɪ s	t͡ʃ ɔɪ s . n ɪ s
choicer	t͡ʃ ɔɪ s ə	t͡ʃ ɔɪ . s ə
choices	t͡ʃ ɔɪ s ɪ z	t͡ʃ ɔɪ . s ɪ z
choir screen	k w aɪ ə s k ɹ iː n	k w aɪ . ə . s k ɹ iː n
choir screens	k w aɪ ə s k ɹ iː n z	k w aɪ . ə . s k ɹ iː n z
choir-school	k w aɪ ə s k uː l	k w aɪ . ə . s k uː l
choirboy	k w aɪ ə b ɔɪ	k w aɪ . ə . b ɔɪ
choirboys	k w aɪ ə b ɔɪ z	k w aɪ . ə . b ɔɪ z
choirmaster	k w aɪ ə m ɑː s t ə	k w aɪ . ə . m ɑː . s t ə
choirs	k w aɪ ə z	k w aɪ . ə z
choke	t͡ʃ əʊ k	t͡ʃ əʊ k
choke back	t͡ʃ əʊ k b æ k	t͡ʃ əʊ k . b æ k
choke down	t͡ʃ əʊ k d aʊ n	t͡ʃ əʊ k . d aʊ n
choke off	t͡ʃ əʊ k ɒ f	t͡ʃ əʊ k . ɒ f
choke-damp	t͡ʃ əʊ k d æ m p	t͡ʃ əʊ k . d æ m p
choked	t͡ʃ əʊ k t	t͡ʃ əʊ k t
choked back	t͡ʃ əʊ k t b æ k	t͡ʃ əʊ k t . b æ k
choked down	t͡ʃ əʊ k t d aʊ n	t͡ʃ əʊ k t . d aʊ n
choked off	t͡ʃ əʊ k t ɒ f	t͡ʃ əʊ k t . ɒ f
